,player_name,yr_numerical,conf,TS_per,bpm,drafted
14444,Malik Garner,2.0,AE,46.0,-5.4358,0
14445,Malik Gill,4.0,Ivy,43.66,-2.13154,0
14446,Malik Gray,1.0,MEAC,48.83,-5.92694,0
14447,Malik Hall,2.0,B10,57.9,4.74596,0
14448,Malik Hardmon,3.0,SWAC,46.45,-4.45862,0
14449,Malik Hardy,2.0,ASun,51.4,-2.3968,0
14450,Malik Harmon,4.0,NEC,39.38,-6.70987,0
14451,Malik Henry,1.0,A10,58.91,10.4138,0
14452,Malik Hines,4.0,Slnd,55.72,-3.17863,0
14453,Malik Hluchoweckyj,2.0,MAC,49.01,-1.53463,0
14454,Malik Jackson,4.0,MEAC,52.59,-2.38758,0
14455,Malik Jefferson,3.0,NEC,55.94,-3.80984,0
14456,Malik Johnson,4.0,MAAC,47.47,0.252299,0
14457,Malik Lawrence-Anderson,3.0,WAC,48.53,-2.9609,0
14458,Malik LeGania,3.0,SB,45.45,-9.0386,0
14459,Malik London,4.0,OVC,65.89,0.42247,0
14460,Malik Maitland,4.0,MEAC,48.8,-0.448968,0
14461,Malik Marquetti,4.0,SB,60.92,1.47871,0
14462,Malik Martin,4.0,OVC,45.35,-6.3603,0
14463,Malik Massey,4.0,SC,44.3,-1.54382,0
14464,Malik Metoyer,4.0,Slnd,58.46,-3.40395,0
14465,Malik Miller,3.0,NEC,39.43,-3.00966,0
14466,Malik Monk,1.0,SEC,58.59,6.1421,1
14467,Malik Montoya,2.0,WAC,37.2,-5.44903,0
14468,Malik Moore,4.0,BSth,53.04,1.51776,0
14469,Malik Mooving,3.0,OVC,44.3,-9.82387,0
14470,Malik Morgan,4.0,Amer,50.4,1.95466,0
14471,Malik Muhammad,3.0,MAC,53.99,-2.80263,0
14472,Malik Müller,1.0,ACC,50.95,0.824141,0
14473,Malik Newman,2.0,B12,60.55,6.18833,0
14474,Malik Nichols,4.0,CAA,49.62,1.72176,0
14475,Malik Ondigo,2.0,B12,42.16,-6.58821,0
14476,Malik Osborne,3.0,ACC,56.09,3.92557,0
14477,Malik Perry,4.0,MAC,50.57,1.33841,0
14478,Malik Petteway,4.0,NEC,50.77,-0.4001,0
14479,Malik Pope,4.0,MWC,55.48,4.92916,0
14480,Malik Porter,4.0,BSky,52.5,0.617436,0
14481,Malik Pugh,2.0,OVC,47.64,-9.92863,0
14482,Malik Rhodes,3.0,Amer,49.69,-7.44112,0
14483,Malik Riddle,2.0,OVC,40.09,-5.5153,0
14484,Malik Smith,4.0,B10,51.33,1.58923,0
14485,Malik Stith,3.0,BE,46.0,-4.56925,0
14486,Malik Story,4.0,MWC,53.72,1.04091,0
14487,Malik Thames,4.0,BW,46.16,-2.4095,0
14488,Malik Thomas,4.0,MEAC,51.86,1.6967,0
14489,Malik Toppin,1.0,NEC,54.39,-4.00591,0
14490,Malik Wade,1.0,WAC,57.81,-3.83296,0
14491,Malik William,1.0,ACC,41.88,1.27143,0
14492,Malik Williams,4.0,ACC,34.25,-2.15739,0
14493,Malique Jacobs,3.0,MAC,52.69,3.33024,0
14494,Malique Trent,3.0,B12,47.8,0.188082,0
14495,Malique Trent-Street,4.0,MEAC,61.78,2.7163,0
14496,Maljhum McCrea,4.0,SB,42.05,-3.92359,0
14497,Malte Kramer,4.0,WCC,62.59,-0.32579,0
14498,Malte Ziegenhagen,1.0,CUSA,39.76,-6.01244,0
14499,Mamadi Diakite,4.0,ACC,55.38,3.59476,0
14500,Mamadi Diane,4.0,ACC,45.66,0.194493,0
14501,Mamadou Datt,2.0,A10,38.16,-4.28424,0
14502,Mamadou Diarra,2.0,P10,40.61,1.40717,0
14503,Mamadou Diene,4.0,B12,62.92,3.6796,0
14504,Mamadou Doucoure,3.0,B10,46.03,-3.5546,0
14505,Mamadou Ndiaye,3.0,BW,66.89,4.48725,0
14506,Mamadou Seck,4.0,MVC,54.01,4.70952,0
14507,Mame Bocar Ba,4.0,MWC,58.74,-2.87679,0
14508,Mamoudou Diarra,3.0,Amer,48.85,-2.12642,0
14509,Mandell Thomas,4.0,A10,52.47,1.58582,0
14510,Mandrell Worthy,1.0,BSky,34.17,-3.56851,0
14511,Mangisto Arop,3.0,WCC,53.26,2.13895,0
14512,Mangok Mathiang,4.0,ACC,55.79,6.879,0
14513,Manny Adako,4.0,CAA,54.45,-0.922126,0
14514,Manny Arop,4.0,MVC,54.38,1.51367,0
14515,Manny Atkins,4.0,CAA,54.19,1.7828,0
14516,Manny Bates,2.0,ACC,65.2,8.68136,0
14517,Manny Camper,4.0,MAAC,46.65,-0.560046,0
14518,Manny Crump,3.0,Slnd,55.64,-0.489726,0
14519,Manny Dixon,1.0,MAAC,55.26,-2.83844,0
14520,Manny Harris,3.0,B10,53.61,7.99872,0
14521,Manny Hendrix,3.0,GWC,44.31,-5.02453,0
14522,Manny Ochenje,2.0,WCC,45.87,-9.8739,0
14523,Manny Patterson,4.0,OVC,56.53,-4.22042,0
14524,Manny Quezada,4.0,WCC,59.39,-1.44626,0
14525,Manny Sahota,1.0,Ivy,31.09,-7.62854,0
14526,Manny Suarez,4.0,BE,48.48,-1.22618,0
14527,Manny Thomas,4.0,MAAC,52.56,-3.27334,0
14528,Manroop Clair,4.0,WAC,62.5,-0.0534186,0
14529,Mansa Habeeb,4.0,WAC,51.58,-4.85675,0
14530,Mantas Griskenas,4.0,MVC,54.1,0.0811668,0
14531,Mantoris Robinson,4.0,BSth,50.32,2.85653,0
14532,Manu Lecomte,4.0,B12,57.31,3.41952,0
14533,Manuale Watkins,4.0,SEC,60.25,6.49678,0
14534,Maodo Lo,4.0,Ivy,58.52,5.81188,0
14535,Mar'Qywell Jackson,1.0,A10,50.33,-2.30548,0
14536,MarShon Brooks,2.0,BE,53.39,5.27802,1
14537,Marc Andre Fortin,1.0,Slnd,44.38,-3.45392,0
14538,Marc Brown,4.0,Horz,46.95,-3.63445,0
14539,Marc Campbell,4.0,ACC,28.78,-6.01984,0
14540,Marc Dadika,2.0,NEC,50.25,-10.3892,0
14541,Marc Davis,2.0,MEAC,43.1,-9.18019,0
14542,Marc Egerson,4.0,CAA,53.17,1.9419,0
14543,Marc Ellis,2.0,SWAC,61.58,-2.04843,0
14544,Marc Gosselin,4.0,SC,59.01,-0.317848,0
14545,Marc Hill,4.0,MEAC,48.2,-4.26826,0
14546,Marc Larson,4.0,MAC,52.88,-1.75902,0
14547,Marc Loving,4.0,B10,55.76,2.41158,0
14548,Marc Mack,2.0,MEAC,38.07,-7.98297,0
14549,Marc Reininger,4.0,P12,51.28,-8.21695,0
14550,Marc Seylan,4.0,MEAC,27.67,-7.63447,0
14551,Marc Sonnen,4.0,MVC,63.4,4.89345,0
14552,Marc Trasolini,3.0,WCC,59.73,2.72001,0
14553,Marc-Antoine Bourgault,3.0,BE,43.56,-2.11653,0
14554,Marc-David Vil,2.0,BSth,35.51,-8.99868,0
14555,Marc-Eddy Norelia,4.0,ASun,56.56,1.41697,0
14556,Marcale Lotts,4.0,MAAC,52.52,-7.83579,0
14557,Marcanvis Hymon,4.0,SEC,54.92,2.68464,0
14558,Marceis Davis,1.0,SWAC,48.12,-8.52922,0
14559,Marcel Boyd,4.0,MEAC,44.73,-5.99796,0
14560,Marcel Burton,3.0,SWAC,53.19,-5.56751,0
14561,Marcel Davis,4.0,WAC,53.37,-0.0819995,0
14562,Marcel Mosley,3.0,SWAC,49.95,-7.48864,0
14563,Marcel Pettway,2.0,NEC,58.41,-0.65835,0
14564,Marcel Smith,4.0,Slnd,52.27,-3.24197,0
14565,Marcel Thompson,1.0,SWAC,51.5,-7.83142,0
14566,Marcel White,4.0,ASun,56.79,-3.55236,0
14567,Marcel Williams,3.0,OVC,56.57,1.8497,0
14568,Marcelis Hansberry,3.0,SB,50.97,-3.79139,0
14569,Marcellous Bell,4.0,ASun,36.53,-7.03651,0
14570,Marcellus Barksdale,4.0,Sum,51.13,2.34996,0
14571,Marcellus Brigham Jr.,1.0,OVC,35.01,-3.0509,0
14572,Marcellus Earlington,3.0,BE,51.32,0.983115,0
14573,Marcellus Garrick,4.0,BW,49.73,-5.1812,0
14574,Marcellus Jackson,3.0,SWAC,36.83,-8.62137,0
14575,Marcellus Vail,1.0,SC,51.22,-3.94363,0
14576,Marcelo Ruediger,1.0,MAAC,36.87,-6.37759,0
14577,Marcio Lassiter,4.0,BW,51.42,-0.904282,0
14578,Marco Anthony,3.0,MWC,48.58,2.30414,0
14579,Marco Banegas-Flores,4.0,AE,51.46,-1.70096,0
14580,Marco Cooper,2.0,Slnd,66.31,1.20344,0
14581,Marco Morency,3.0,SB,48.79,-2.5408,0
14582,Marco Porcher,1.0,NEC,45.17,-4.7054,0
14583,Marco Porcher Jimenez,4.0,CUSA,51.53,-4.88365,0
14584,Marco Ramos,3.0,BSky,71.07,0.918197,0
14585,Marco Smith,3.0,Sum,43.37,-4.91109,0
14586,Marcos Knight,4.0,SB,51.52,5.83169,0
14587,Marcos Tamares,4.0,MEAC,46.84,-2.82664,0
14588,Marcquise Reed,4.0,ACC,55.38,6.38667,0
14589,Marcus Allen,4.0,ASun,51.09,3.07359,0
14590,Marcus Bagley,1.0,P12,53.63,3.02306,0
14591,Marcus Barham,4.0,MEAC,54.1,-4.58868,0
14592,Marcus Bartley,4.0,MVC,54.92,-2.09741,0
14593,Marcus Bell,3.0,WAC,38.54,-5.70195,0
14594,Marcus Bingham,1.0,B10,45.5,7.34646,0
14595,Marcus Bingham Jr.,3.0,B10,56.28,9.48333,0
14596,Marcus Blake,4.0,ASun,47.96,-6.64576,0
14597,Marcus Bradley,1.0,BW,29.01,-7.55427,0
14598,Marcus Brister,4.0,OVC,48.85,-4.61152,0
14599,Marcus Britt,4.0,SEC,55.0,2.26179,0
14600,Marcus Bryan,4.0,CAA,45.92,-1.63281,0
14601,Marcus Burk,4.0,Horz,59.48,1.42059,0
14602,Marcus Burton,4.0,NEC,51.16,-2.04667,0
14603,Marcus Burwell,3.0,Slnd,36.64,-2.43284,0
14604,Marcus Byrd,4.0,Sum,61.56,1.63987,0
14605,Marcus Capers,4.0,P12,59.81,5.41992,0
14606,Marcus Carr,3.0,B10,51.73,5.76527,0
14607,Marcus Carson,3.0,BSky,26.39,-8.31869,0
14608,Marcus Cohen,2.0,SC,45.13,-6.17,0
14609,Marcus Colbert,4.0,BSky,51.83,0.127009,0
14610,Marcus Coleman,2.0,SWAC,51.26,-5.84957,0
14611,Marcus Cousin,4.0,CUSA,56.49,3.69134,0
14612,Marcus Cowan,1.0,OVC,60.67,-4.3123,0
14613,Marcus Crawford,4.0,SB,28.78,-12.1933,0
14614,Marcus Damas,4.0,CAA,54.55,0.181192,0
14615,Marcus Davis,4.0,GWC,46.56,-2.24685,0
14616,Marcus DeBerry,4.0,Sum,47.26,-0.985188,0
14617,Marcus Denmon,4.0,B12,62.07,8.64862,1
14618,Marcus Derrickson,3.0,BE,64.03,6.37973,0
14619,Marcus Dickinson,4.0,MWC,49.88,0.427411,0
14620,Marcus Domask,2.0,MVC,57.0,0.542362,0
14621,Marcus Dubose,4.0,ASun,55.96,-0.260783,0
14622,Marcus Evans,4.0,A10,53.06,0.876884,0
14623,Marcus Filien,1.0,Ivy,44.82,-5.23316,0
14624,Marcus Fillyaw,2.0,MVC,51.28,0.0751366,0
14625,Marcus Fitzgerald Jr.,1.0,OVC,52.03,-4.42333,0
14626,Marcus Foster,4.0,BE,59.47,4.51103,0
14627,Marcus Freeman,4.0,BSth,49.34,-0.48284,0
14628,Marcus Fuggins,3.0,OVC,36.73,-1.7069,0
14629,Marcus Garrett,4.0,B12,54.54,5.65054,0
14630,Marcus Georges-Hunt,4.0,ACC,58.89,7.41425,0
14631,Marcus Gilbert,4.0,MAAC,57.35,0.0114408,0
14632,Marcus Ginyard,4.0,ACC,33.9,4.46383,0
14633,Marcus Goode,2.0,CUSA,58.5,0.621089,0
14634,Marcus Graham,4.0,CAA,45.23,-7.41596,0
14635,Marcus Graves,4.0,BSky,52.67,1.31547,0
14636,Marcus Green,4.0,B10,46.04,5.40626,0
14637,Marcus Hall,4.0,BSky,55.94,-0.460374,0
14638,Marcus Hammond,4.0,SC,53.36,-5.02249,0
14639,Marcus Hammonds,4.0,Slnd,47.89,-1.90999,0
14640,Marcus Harris,4.0,Slnd,51.36,-2.38326,0
14641,Marcus Heemstra,4.0,Sum,56.36,0.0165007,0
14642,Marcus Henderson,1.0,MVC,51.17,-3.40468,0
14643,Marcus Holt,4.0,MWC,33.71,-7.36339,0
14644,Marcus Hooten,4.0,SB,45.53,-4.7873,0
14645,Marcus Hopkins,3.0,OVC,63.53,-1.96689,0
14646,Marcus Hopper,1.0,MAAC,29.8,-9.91092,0
14647,Marcus Hutchins,4.0,MEAC,54.62,-5.7129,0
14648,Marcus Jackson,4.0,CUSA,58.17,-0.032601,0
14649,Marcus James,4.0,Slnd,50.33,-1.36152,0
14650,Marcus Johnson,4.0,P10,41.61,0.611993,0
14651,Marcus Johnson Jr.,4.0,SB,50.78,-2.2607,0
14652,Marcus Jordan,3.0,CUSA,48.96,-0.298344,0
14653,Marcus Keene,3.0,MAC,58.09,0.127138,0
14654,Marcus Kitts,4.0,CAA,54.24,0.778593,0
14655,Marcus Landry,4.0,B10,55.85,6.66492,0
14656,Marcus Larsson,2.0,Slnd,49.47,-5.36172,0
14657,Marcus Lawrence,3.0,WAC,56.71,-3.61014,0
14658,Marcus Lee,4.0,P12,58.22,2.35347,0
14659,Marcus Lewis,4.0,Sum,58.26,4.68442,0
14660,Marcus Littles,1.0,A10,56.75,-9.31051,0
14661,Marcus LoVett,2.0,BE,51.54,-0.592545,0
14662,Marcus Love,2.0,SWAC,37.45,-5.57474,0
14663,Marcus Macellari,1.0,BSth,51.28,-13.0783,0
14664,Marcus Marshall,4.0,MWC,59.29,3.87967,0
14665,Marcus Mathieu,1.0,Slnd,34.81,-12.9496,0
14666,Marcus McClary,4.0,MAAC,53.71,0.271802,0
14667,Marcus Merriweather,4.0,SWAC,43.57,-10.2757,0
14668,Marcus Mitchell,3.0,SWAC,43.77,-5.97094,0
14669,Marcus Monk,4.0,SEC,53.41,2.42833,0
14670,Marcus Morris,3.0,B12,62.51,9.65942,1
14671,Marcus Neal,4.0,MEAC,50.15,-3.85744,0
14672,Marcus Neely,3.0,CUSA,38.41,-3.86127,0
14673,Marcus Nelson,4.0,Pat,53.33,1.88043,0
14674,Marcus Niblack,1.0,SC,41.9,-9.96555,0
14675,Marcus Ottey,4.0,Horz,51.08,-3.39629,0
14676,Marcus Owens,4.0,Slnd,57.41,-0.46606,0
14677,Marcus Paige,4.0,ACC,53.75,7.39342,1
14678,Marcus Palmer,4.0,NEC,56.4,-1.95526,0
14679,Marcus Pillow,3.0,Slnd,44.6,-3.38667,0
14680,Marcus Posley,4.0,A10,55.43,2.75343,0
14681,Marcus Relphorde,4.0,B12,54.24,1.37298,0
14682,Marcus Romain,4.0,SWAC,56.35,-4.55785,0
14683,Marcus Roper,4.0,OVC,57.15,1.33077,0
14684,Marcus Rouse,4.0,AE,57.74,5.18267,0
14685,Marcus Santos-Silva,4.0,B12,54.18,7.63221,0
14686,Marcus Sasser,2.0,Amer,52.1,5.71489,0
14687,Marcus Schroeder,4.0,Ivy,46.69,1.6528,0
14688,Marcus Shaver Jr.,3.0,MWC,56.05,3.04172,0
14689,Marcus Sheffield,3.0,P12,55.33,0.224827,0
14690,Marcus Sheffield II,4.0,CAA,53.43,0.565369,0
14691,Marcus Simmons,4.0,P10,48.34,2.02963,0
14692,Marcus Smart,1.0,B12,53.24,10.5777,1
14693,Marcus Stroman,4.0,SB,48.69,-0.158805,0
14694,Marcus Tarrance,4.0,CUSA,58.53,1.19429,0
14695,Marcus Thomas,4.0,Horz,58.93,-2.13351,0
14696,Marcus Thornton,4.0,SEC,58.01,7.72344,1
14697,Marcus Tsohonis,2.0,P12,53.88,-0.640063,0
14698,Marcus Tyus,4.0,Sum,63.62,1.44825,0
14699,Marcus Van,4.0,MAC,54.78,-1.27961,0
14700,Marcus Vasquez,4.0,SB,64.1,-7.30057,0
14701,Marcus Walker,4.0,MWC,51.58,0.224058,0
14702,Marcus Wallace,4.0,SWAC,52.07,-2.47734,0
14703,Marcus Ware,4.0,NEC,43.91,-7.8006,0
14704,Marcus Washington,4.0,SB,49.75,0.251404,0
14705,Marcus Watson,1.0,WAC,48.43,-2.74908,0
14706,Marcus Weathers,4.0,A10,54.23,2.91809,0
14707,Marcus Wells,1.0,ind,40.58,-7.53837,0
14708,Marcus White,2.0,Horz,37.52,-4.63233,0
14709,Marcus Williams,3.0,Slnd,46.01,-1.95888,0
14710,Marcus Wright,3.0,SC,49.06,-3.44128,0
14711,Marcus Zegarowski,3.0,BE,60.04,6.39356,1
14712,Mardracus Wade,4.0,SEC,59.37,2.31002,0
14713,Mardrez McBride,3.0,CUSA,58.97,1.57485,0
14714,Mareceo Rutledge,4.0,MWC,59.06,3.95602,0
14715,Mareik Isom,4.0,B12,53.2,-0.100755,0
14716,Marek Dolezaj,4.0,ACC,62.2,5.81844,0
14717,Marek Koltun,4.0,Pat,57.88,-3.51394,0
14718,Marek Nelson,3.0,WAC,49.16,-4.46213,0
14719,Marek Olesinski,4.0,MWC,62.36,1.89523,0
14720,Marek Soucek,4.0,B12,50.0,-7.22647,0
14721,Marek Welsch,1.0,OVC,58.58,-6.29074,0
14722,Marese Phelps,4.0,MEAC,38.75,-3.74033,0
14723,Mari Konate,3.0,Slnd,43.62,-2.12063,0
14724,Marial Dhal,4.0,MAAC,58.36,-5.13745,0
14725,Marial Shayok,4.0,B12,61.08,4.25113,1
14726,Marice Wright,3.0,SWAC,39.39,-9.89729,0
14727,Maricus Glenn,4.0,MEAC,52.63,-5.34644,0
14728,Marin Kukoc,2.0,Ivy,50.09,-1.66791,0
14729,Marin Maric,4.0,BE,63.01,3.54446,0
14730,Marin Mornar,4.0,WCC,56.01,2.35314,0
14731,Mario Blessing,4.0,ASun,49.9,-1.74127,0
14732,Mario Dunn,4.0,BSky,51.34,-1.04648,0
14733,Mario Edwards,4.0,BSth,58.17,0.625502,0
14734,Mario Fantina,1.0,SB,50.0,-9.07563,0
14735,Mario Flaherty,4.0,GWC,58.2,-2.33354,0
14736,Mario Hines,4.0,Sum,52.02,-0.663291,0
14737,Mario Karailiev,3.0,MEAC,52.15,-7.90771,0
14738,Mario Kegler,2.0,B12,51.61,1.52368,0
14739,Mario Little,4.0,B12,54.63,6.3722,0
14740,Mario Matasovic,4.0,NEC,61.33,-0.136227,0
14741,"Mario Mckinney, Jr.",1.0,SEC,37.08,-12.5482,0
14742,Mario Moody,4.0,MEAC,55.28,0.375048,0
14743,Mario Sisinni,4.0,BSth,52.69,-4.2998,0
14744,Mario Stramaglia,1.0,ASun,40.33,-8.63635,0
14745,Mario Stula,4.0,BE,41.0,-7.43336,0
14746,Mario Telfair,4.0,SB,63.93,-0.672631,0
14747,Marion Humphrey,2.0,WCC,39.96,-2.78277,0
14748,Marius Chawa,2.0,ind,36.06,-7.77628,0
14749,Marius McAllister,4.0,MEAC,53.05,-5.90659,0
14750,Marius Myles,4.0,SWAC,53.29,-2.86875,0
14751,Mark Alstork,4.0,B10,45.47,2.5078,0
14752,Mark Blackmon,3.0,MEAC,46.14,-4.95063,0
14753,Mark Carbone,4.0,AE,63.04,-0.66518,0
14754,Mark Carter,3.0,SWAC,49.69,-10.6257,0
14755,Mark Cisco,4.0,Ivy,46.83,-2.77069,0
14756,Mark Cornelius,4.0,AE,38.67,-7.3793,0
14757,Mark Coury,4.0,Ivy,51.92,1.45598,0
14758,Mark Crowe,4.0,BW,54.71,0.594363,0
14759,Mark Donnal,4.0,B10,70.64,4.62378,0
14760,Mark Dunn,4.0,BSky,55.47,-2.16334,0
14761,Mark Engen,4.0,Sum,46.66,-3.06349,0
14762,Mark Flagg,4.0,NEC,56.8,-0.219393,0
14763,Mark Freeman,2.0,OVC,50.85,-0.499582,0
14764,Mark French,4.0,SEC,36.32,-5.22579,0
14765,Mark Gary,3.0,SWAC,53.76,-8.00132,0
14766,Mark Gasperini,4.0,Pat,52.31,-3.1158,0
14767,Mark Gomillia,4.0,Slnd,52.24,-4.01819,0
14768,Mark Gordon,3.0,MEAC,49.84,-7.02081,0
14769,Mark Gray,4.0,SWAC,52.04,-6.55191,0
14770,Mark Hall,4.0,ASun,59.68,1.35189,0
14771,Mark Hatch,3.0,WAC,42.86,-5.98078,0
14772,Mark Henniger,4.0,MAC,66.21,2.34583,0
14773,Mark Hill,4.0,BW,48.22,-0.809071,0
14774,Mark Holmes,2.0,SWAC,42.23,-5.69358,0
14775,Mark Howell,2.0,Horz,47.41,-5.63084,0
14776,Mark Hughes,4.0,Horz,55.35,3.38282,0
14777,Mark Jaakson,1.0,CUSA,44.69,-1.98493,0
14778,Mark Jackson,1.0,BE,62.5,-14.3359,0
14779,Mark Jackson Jr.,2.0,MAAC,33.33,-6.10057,0
14780,Mark Kostelac,1.0,MAC,48.67,-4.74583,0
14781,Mark Krebs,3.0,SEC,37.5,-4.88696,0
14782,Mark LaPorte,2.0,NEC,36.7,-15.1088,0
14783,Mark Laros,4.0,OVC,59.34,-3.95527,0
14784,Mark Lohuis,4.0,ASun,47.06,-1.17676,0
14785,Mark Lyons,4.0,P12,57.31,3.56987,0
14786,Mark Madden,4.0,Pat,67.15,-2.79114,0
14787,Mark Matthews,1.0,CAA,55.32,1.16797,0
14788,Mark McLaughlin,1.0,ind,43.98,-3.36363,0
14789,Mark Medley,1.0,MAAC,35.09,-13.2456,0
14790,Mark Nwakamma,4.0,AE,53.06,0.0916428,0
14791,Mark Parker,3.0,BSth,44.44,-7.33162,0
14792,Mark Paterson,4.0,B12,58.58,-0.0768556,0
14793,Mark Payne,4.0,BW,62.4,2.64435,0
14794,Mark Plousis,4.0,AE,25.86,-13.1013,0
14795,Mark Robertson,3.0,MEAC,37.21,-7.33264,0
14796,Mark Rutledge,4.0,Slnd,47.29,-4.21189,0
14797,Mark Sanchez,4.0,WAC,55.74,2.57029,0
14798,Mark Sears,1.0,MAC,59.41,5.41859,0
14799,Mark Smith,4.0,SEC,50.96,2.60361,0
14800,Mark Socoby,3.0,AE,50.71,-0.978624,0
14801,Mark St. Fort,1.0,ind,34.48,-11.0515,0
14802,Mark Tikhonenko,2.0,Slnd,59.89,-1.34484,0
14803,Mark Tollefsen,4.0,P12,61.23,8.24443,0
14804,Mark Veazey,4.0,Pat,55.49,-1.56462,0
14805,Mark Vital,4.0,B12,48.93,9.21142,0
14806,Mark Williams,4.0,Amer,46.41,-3.0341,0
14807,Mark Wohlford,4.0,B10,74.15,4.98687,0
14808,Mark Yelovich,4.0,OVC,48.3,-3.13454,0
14809,Markcus Falley,2.0,BW,28.42,-6.61356,0
14810,Markedric Bell,4.0,SWAC,43.04,-5.31867,0
14811,Markee Teal,4.0,MEAC,53.03,-4.86311,0
14812,Markeese Hastings,1.0,BE,44.3,-7.1572,0
14813,Markeith Cummings,4.0,ASun,52.94,-3.08266,0
14814,Markel Brown,4.0,B12,59.09,7.09476,1
14815,Markel Crawford,4.0,SEC,50.48,1.91251,0
14816,Markel Humphrey,4.0,CUSA,60.25,4.14888,0
14817,Markel Starks,4.0,BE,53.98,2.01965,0
14818,Markell Henderson,3.0,OVC,47.7,-8.02071,0
14819,Markell Johnson,4.0,ACC,48.22,4.41989,0
14820,Markell Lodge,4.0,A10,61.58,3.32814,0
14821,Markelle Fultz,1.0,P12,55.8,7.58209,1
14822,Markese Jacobs,1.0,BE,42.93,-5.74743,0
14823,Markese McGuire,3.0,Horz,38.27,-7.39764,0
14824,Markese Redding,3.0,Pat,70.18,-12.9351,0
14825,Markese Tucker,3.0,MAAC,28.57,-12.0506,0
14826,Markeys Deans,4.0,NEC,55.78,0.161288,0
14827,Markhi Strickland,1.0,A10,50.56,6.79643,0
14828,Markhuri Sanders-Frison,4.0,P10,60.22,4.23424,0
14829,Markieff Morris,3.0,B12,64.16,10.6049,1
14830,Markis McDuffie,4.0,Amer,54.36,4.90979,0
14831,Markise Davis,3.0,SB,53.81,-2.13784,0
14832,Marko Andric,1.0,SB,60.56,-5.40772,0
14833,Marko Coudreau,2.0,Sum,38.89,-13.7356,0
14834,Marko Cukic,2.0,WAC,61.45,-1.68143,0
14835,Marko Deric,4.0,WCC,32.74,-7.50397,0
14836,Marko Gujanicic,4.0,A10,51.59,1.7718,0
14837,Marko Kovacevic,3.0,P12,62.26,-5.58742,0
14838,Marko Krivacevic,3.0,A10,53.05,-11.1111,0
14839,Marko Lukic,2.0,SB,57.2,-1.83227,0
14840,Marko Petrovic,1.0,WCC,58.15,-0.0880308,0
14841,Marko Pirovic,4.0,AE,48.84,-2.60817,0
14842,Marko Sarenac,2.0,CUSA,45.66,-3.85683,0
14843,Marko Spica,3.0,MAC,52.83,-7.92646,0
14844,Marko Vasic,4.0,Pat,47.84,-1.87064,0
14845,Markos Psimitis,3.0,A10,30.3,-9.28387,0
14846,Markquis Nowell,3.0,SB,49.5,0.417119,0
14847,Markus Crider,4.0,SB,58.43,1.19245,0
14848,Markus Duran,4.0,BW,61.86,2.21131,0
14849,Markus Golder,3.0,MVC,50.3,-1.1483,0
14850,Markus Howard,4.0,BE,59.27,6.77259,0
14851,Markus Kennedy,4.0,Amer,52.35,5.96016,0
14852,Markus Mitchell,4.0,NEC,55.74,3.06918,0
14853,Markus Starks,4.0,WAC,34.25,-11.5164,0
14854,Markus Terry,3.0,BSth,49.49,-4.16071,0
14855,Markus Vallien,1.0,NEC,40.11,-11.0522,0
14856,Marlain Veal,4.0,Slnd,54.45,0.548587,0
14857,Marland Smith,4.0,OVC,57.75,1.04701,0
14858,Marley Biyendolo,1.0,WCC,36.79,-7.30833,0
14859,Marlin Davis,4.0,SB,43.21,-1.2206,0
14860,Marlin Mason,4.0,Horz,57.84,2.01823,0
14861,Marlo Davis,4.0,CAA,35.5,-3.95333,0
14862,Marlon Adams,3.0,MEAC,37.87,-7.89306,0
14863,Marlon Beck,3.0,AE,50.93,-0.367951,0
14864,Marlon Beck II,4.0,AE,45.37,-0.96846,0
14865,Marlon Bright,4.0,SB,41.41,-5.36066,0
14866,Marlon Hargis,3.0,NEC,63.23,-0.394466,0
14867,Marlon Hunter,4.0,OVC,52.88,-0.765621,0
14868,Marlon Jones,3.0,WAC,50.36,-13.4167,0
14869,Marlon Louzeiro,4.0,SB,49.48,-5.37571,0
14870,Marlon Rivera,3.0,ASun,37.39,-3.40792,0
14871,Marlon Ruffin,3.0,Sum,51.15,-1.00124,0
14872,Marlon Sanders,4.0,Ivy,46.47,-4.55652,0
14873,Marlon Sierra,4.0,MAC,47.44,-2.94175,0
14874,Marlon Stewart,4.0,Sum,56.14,1.6157,0
14875,Marlon Taylor,4.0,SEC,52.44,2.23321,0
14876,Maros Zeliznak,3.0,OVC,36.36,0.763096,0
14877,Marquan Botley,3.0,CUSA,53.0,-0.944755,0
14878,Marquavese Ford,1.0,MAC,42.06,-7.28504,0
14879,Marque English II,2.0,BSky,56.67,-2.9518,0
14880,Marque Maultsby,3.0,AE,36.07,-6.30205,0
14881,Marqueese Grayson,3.0,AE,48.17,-3.35168,0
14882,Marquel Curtis,4.0,Amer,51.44,2.58855,0
14883,Marquel De Lancey,1.0,CAA,43.99,-3.0785,0
14884,Marquel DeLancey,4.0,CAA,43.16,-2.7871,0
14885,Marquel Ingram,1.0,MEAC,44.18,-9.33546,0
14886,Marquel McKinney,4.0,Slnd,40.71,-2.25189,0
14887,Marquel Willis,1.0,OVC,55.85,-6.1032,0
14888,Marquell Carter,4.0,SWAC,48.13,-4.06422,0
14889,Marquell Fraser,4.0,Horz,53.4,-0.273476,0
14890,Marquelle McIntyre,3.0,MAC,52.63,7.07501,0
14891,Marques Bolden,3.0,ACC,62.22,8.28668,0
